year,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape_final
2005,New Hampshire,1306819,1761,19,365,971,24031,4192,18493,1346,146.8309572301426
2005,New Jersey,8703150,30919,417,13215,16079,203391,38980,136728,27683,204.94431893279236
2005,New Mexico,1925985,12448,144,1893,9370,79575,20939,50707,7929,349.0684163701068
2005,Nevada,2412301,14654,206,4702,8730,102424,23481,52012,26931,453.2903821871824
2005,New York,19315721,85839,874,35179,46150,405990,68034,302220,35736,1049.8874854793207
2005,Ohio,11470685,40162,590,18673,16228,420705,100183,279051,41471,1226.9400105308391
2005,Oklahoma,3543442,18044,187,3230,13146,143406,35692,93814,13900,477.2493265211333
2005,Oregon,3638871,10444,80,2478,6620,160199,27621,113316,19262,375.30171233598014
2005,Pennsylvania,12405348,52761,756,19214,29205,300444,56134,214916,29394,1006.973729859559
2005,Rhode Island,1073579,2710,34,776,1577,29287,5319,19567,4401,104.57990413312834
2005,South Carolina,4246933,32590,314,5657,24757,185606,42741,126489,16376,569.5711006249203
2005,South Dakota,774883,1387,18,145,847,13694,2505,10350,839,143.83612040133778
2005,Tennessee,5955745,45104,431,10009,32470,256093,61508,169357,25228,597.6055404631671
2005,Texas,22928508,121091,1407,35790,75383,990293,219828,677042,93423,2932.737600077793
2005,Utah,2490334,5612,56,1095,3541,95546,14971,72082,8493,430.477564763279
2005,Virginia,7564327,21434,458,7495,11718,200404,29829,154584,15991,585.6312282554672
2005,Vermont,622387,782,8,76,545,14749,3185,10894,670,47.313138821780335
2005,Washington,6291899,21745,205,5788,12941,307661,60343,198031,49287,692.4116820919048
2005,Wisconsin,5527644,13367,206,4555,7471,147556,24448,110531,12577,444.41053572291196
2005,West Virginia,1814083,4968,82,816,3735,47757,11334,32603,3820,141.0691393590205
2005,Wyoming,508798,1172,14,78,958,16070,2426,12905,739,43.652416356877325
2006,TOTAL,299398484,1435123,17309,449246,874096,10019601,2194993,6626363,1198245,28246.077164562907
2006,Alaska,670053,4610,36,600,3462,23975,4155,17284,2536,232.04038834951456
2006,Alabama,4599030,19553,382,7062,10463,181249,44780,121451,15018,498.31491256694244
2006,Arkansas,2810872,15538,205,2749,11259,112025,31864,72646,7515,583.4820602310886
2006,Arizona,6166318,33456,533,9491,20983,294389,59418,178321,56650,1018.2418227177528
2006,California,36457549,194483,2486,71142,111620,1159988,247230,669103,243655,2465.2019383484335
2006,Colorado,4753377,18794,171,3824,12641,163439,32411,110372,20656,927.8494563290392
2006,Connecticut,3504809,10505,137,4460,5212,90638,15583,64765,10290,159.78609164420484
2006,District of Columbia,581530,8772,169,3829,4589,27064,3835,15908,7321,61.35194992778045
2006,Delaware,853476,5983,42,1791,3733,29670,6337,20449,2884,79.0707602744473
2006,Florida,18089888,129602,1129,34147,87851,721101,170873,473774,76454,1690.7135132842816
2006,Georgia,9363941,44754,605,15511,26469,362712,85140,234445,43127,584.3021379809909
2006,Hawaii,1285498,3608,21,1144,2090,54247,8724,37784,7739,120.17404947821645
2006,Iowa,2982085,8521,55,1309,6286,84202,18160,60998,5044,345.7953895135615
2006,Idaho,1466465,3666,35,294,2726,35135,7545,25154,2436,262.06941356309056
2006,Illinois,12831970,69498,780,23782,40858,387478,77259,272578,37641,1131.7125625376534
2006,Indiana,6313520,20303,361,7175,10956,217783,45538,150655,21590,517.3748795564713
2006,Kansas,2764075,11960,125,1878,8678,104260,20086,75450,8724,406.14607127749576
2006,Kentucky,4206074,11361,173,3850,6026,109428,27867,72197,9364,412.4365625884351
2006,Louisiana,4287768,30923,555,5928,22853,174975,46703,112605,15667,399.51372300085194
2006,Massachusetts,6437193,32217,188,8080,22178,153943,35243,100725,17975,469.82534095908494
2006,Maryland,5615727,38111,546,14376,22011,195484,37459,127502,30523,279.251428095595
2006,Maine,1321574,1533,23,383,786,33658,6846,25465,1347,121.39304233053643
2006,Michigan,10095643,56981,721,14229,36684,325594,76313,199183,50098,1449.9334904923667
2006,Minnesota,5167101,16042,126,5441,8830,159276,30306,115693,13277,448.2171877562583
2006,Missouri,5842713,31897,369,7597,22167,224007,44734,153874,25399,622.1461027612722
2006,Mississippi,2910540,9076,231,3259,4547,92853,27117,57406,8330,229.721604314122
2006,Montana,944632,3564,33,233,2950,26986,3380,21659,1947,170.14625992478062
2006,North Carolina,8856505,42088,539,13468,25586,364549,107333,227114,30102,698.03781307993
2006,North Dakota,635867,1255,14,75,925,13359,2601,9672,1086,121.09416255765866
2006,Nebraska,1768331,5197,51,1136,3433,59411,9535,44710,5166,269.42871030460145
2006,New Hampshire,1314895,1785,13,435,1042,26060,4395,20179,1486,106.6875181844632
2006,New Jersey,8724560,30550,427,13360,15562,198820,39384,134687,24749,203.75672768069836
2006,New Mexico,1954599,12797,134,2095,9495,76000,20906,45864,9230,359.7986654804271
2006,Nevada,2495529,18687,226,7038,10331,102338,24902,50429,27007,487.1979304610268
2006,New York,19306183,84016,922,34459,45467,398577,68617,297827,32133,914.7534526948536
2006,Ohio,11478006,41491,560,19418,16743,423334,105639,279718,37977,1252.9445194245563
2006,Oklahoma,3579212,17905,210,3145,13062,129728,34437,81853,13438,479.5050627032048
2006,Oregon,3700758,10534,88,2711,6516,137858,24324,98897,14637,361.36871037721943
2006,Pennsylvania,12440621,55028,741,21095,29581,304589,57739,217142,29708,1013.9939036594723
2006,Rhode Island,1067610,2460,27,740,1404,27914,5453,18852,3609,93.57149317174641
2006,South Carolina,4321249,33322,362,5902,25224,184712,42952,125075,16685,561.0061216681546
2006,South Dakota,781919,2071,30,158,1418,13812,3024,9954,834,177.4105994340108
2006,Tennessee,6038803,46043,419,11143,32287,249860,63024,164183,22653,597.6055404631671
2006,Texas,23507783,121602,1386,37256,74531,959846,215710,648711,95425,2904.481874169395
2006,Utah,2550063,5771,51,1242,3587,89572,14721,66480,8371,416.9081632653061
2006,Virginia,7642884,21683,403,7779,11672,190257,32166,143292,14799,607.5550291998012
2006,Vermont,623908,905,14,114,604,14920,3443,10857,620,53.49786285077123
2006,Washington,6395798,22303,197,6424,12934,288456,58843,183179,46434,676.8933839873904
2006,Wisconsin,5556506,15899,165,5564,8937,156748,27038,115682,14028,482.78254673687263
2006,West Virginia,1818470,5113,80,853,3776,47941,11579,32305,4057,170.12517104789342
2006,Wyoming,515004,1307,13,72,1071,15381,2322,12255,804,54.028810408921935
2007,TOTAL,301621157,1422970,17128,447324,866358,9882212,2190198,6591542,1100472,27554.81488151111
2007,Alaska,683478,4520,43,581,3351,23096,3734,16929,2433,246.99611650485437
2007,Alabama,4627851,20775,412,7398,11417,184082,45379,124465,14238,468.64610246271377
2007,Arkansas,2834797,15226,198,3105,10629,112130,32035,73096,6999,569.8307818407762
2007,Arizona,6338755,32835,548,9764,20170,287308,59988,177076,50244,978.3270758901072
2007,California,36553215,191561,2262,70706,109547,1112510,237850,654526,220134,2414.7500524417896
2007,Colorado,4861515,17101,155,3461,11410,145808,28633,100519,16656,892.1629387779222
2007,Connecticut,3502309,10547,113,4303,5441,86528,15640,60937,9951,158.40862533692723
2007,District of Columbia,588292,8325,181,4265,3687,28922,3926,17390,7606,63.673375060182956
2007,Delaware,864764,6100,39,1763,3957,29216,6420,20454,2342,64.65978238270151
2007,Florida,18251243,131878,1202,38155,86372,746249,181836,490783,73630,1605.5903309938299
2007,Georgia,9544750,46917,720,17291,26708,371248,90294,238436,42518,592.1143841780627
2007,Hawaii,1283388,3544,24,1122,2021,52866,9089,37494,6283,128.34452309713203
2007,Iowa,2988046,8970,39,1328,6633,79133,17176,57018,4939,385.09934308628544
2007,Idaho,1499402,3841,49,243,2942,34124,7131,24727,2266,260.35373818788213
2007,Illinois,12852548,68528,752,23100,40573,377322,75524,267911,33887,1138.650476726825
2007,Indiana,6345289,21310,350,7845,11377,213887,46485,147999,19403,496.5199009768897
2007,Kansas,2775997,12730,106,2022,9315,102961,20461,73900,8600,408.6864689086294
2007,Kentucky,4241474,12329,206,4068,6690,107987,27820,71489,8678,429.09749080275446
2007,Louisiana,4293204,31789,625,6316,23421,180516,46932,118291,15293,359.23508678148437
2007,Massachusetts,6449755,28487,187,7021,19636,154743,35767,103925,15051,435.8684557853058
2007,Maryland,5618344,36063,554,13258,21072,192796,37095,127308,28393,279.48848363727205
2007,Maine,1317207,1565,20,349,804,32249,6745,24228,1276,139.54859998114452
2007,Michigan,10071822,53765,661,13365,35147,308550,75273,191289,41988,1245.20190543126
2007,Minnesota,5197621,15054,116,4770,8295,158257,29717,115892,12648,510.3409073966394
2007,Missouri,5878415,32962,367,7728,23082,225113,44897,156319,23897,629.5526039846208
2007,Mississippi,2918785,8502,202,2896,4371,90887,27223,56473,7191,228.39501179642735
2007,Montana,957861,3638,27,233,3015,27837,3476,22315,2046,177.4801504387798
2007,North Carolina,9061032,42231,584,13534,25727,369893,108700,233241,27952,667.5423735505864
2007,North Dakota,639715,1343,17,75,999,12796,2314,9500,982,126.62128201049786
2007,Nebraska,1774571,5524,71,1115,3788,55765,9035,41484,5246,256.8211276733636
2007,New Hampshire,1315828,1896,12,451,1076,26394,5074,19909,1411,129.10997963340122
2007,New Jersey,8685920,28544,381,12567,14564,192338,37234,133145,21959,175.0848817372862
2007,New Mexico,1969915,13311,183,2323,9777,75168,20823,45442,8903,344.70925266903913
2007,Nevada,2565382,19365,193,6938,11138,97118,24911,49844,22363,488.98253826491333
2007,New York,19297729,79962,805,31085,45144,383624,64914,290681,28029,845.4539487028193
2007,Ohio,11466917,40759,529,18351,17218,397681,99049,264677,33955,1224.3132924607667
2007,Oklahoma,3617316,18234,224,3392,13053,128714,34367,80747,13600,504.3181607059916
2007,Oregon,3747455,11015,76,2864,6799,132773,22979,95157,14637,378.2661808378441
2007,Pennsylvania,12432792,51806,725,19440,28198,293850,56091,211248,26511,966.818335724055
2007,Rhode Island,1057832,2424,19,760,1387,27576,5206,19175,3195,83.53441258930995
2007,South Carolina,4407709,34630,364,6354,26139,189304,45398,126802,17104,542.3467032266293
2007,South Dakota,796214,1926,31,118,1344,13829,2647,10398,784,165.20169796758427
2007,Tennessee,6156719,46482,405,11033,32843,252342,61817,168807,21718,599.5122126524298
2007,Texas,23904380,122014,1419,38778,73357,985421,228320,663101,94000,2915.1639168908623
2007,Utah,2645330,6347,59,1425,3928,93082,15594,68573,8915,437.4962207105064
2007,Virginia,7712091,21035,415,7696,11131,191763,32028,145634,14101,595.5965923210736
2007,Vermont,621254,802,13,79,582,14702,3200,10853,649,39.58223378554172
2007,Washington,6468424,21768,174,6079,12862,261776,52874,170782,38120,653.4927757345512
2007,Wisconsin,5601640,16330,185,5480,9438,159305,27890,117957,13458,480.4332399400995
2007,West Virginia,1812035,5016,65,847,3716,45620,10822,31321,3477,163.38754051134316
2007,Wyoming,522830,1344,21,84,1067,15053,2365,11875,813,61.54275092936803
2008,TOTAL,304059724,1394461,16465,443563,843683,9774152,2228887,6586206,959059,27133.24056529007
2008,Alaska,686293,4475,27,645,3356,20090,3237,15225,1628,202.58213592233008
2008,Alabama,4661900,21110,351,7346,11795,190416,50411,126539,13466,489.83810968001995
2008,Arkansas,2855390,14649,165,2777,10244,110360,33912,69905,6543,644.2522672589301
2008,Arizona,6500180,31567,462,9809,19096,266653,58606,169460,38587,914.7129481335469
2008,California,36756666,185329,2142,69388,104896,1080996,237811,650656,192529,2376.5774615177156
2008,Colorado,4939456,17480,165,3404,11760,139340,28054,97937,13349,924.8397500295474
2008,Connecticut,3501252,10737,132,4043,5882,87210,15107,63212,8891,156.1128481581312
2008,District of Columbia,591833,8509,186,4430,3707,30211,3788,19958,6465,61.68358208955224
2008,Delaware,873092,6187,57,1847,3912,31385,6783,22045,2557,70.348326287338
2008,Florida,18328340,126256,1168,36268,82848,758889,188472,506902,63515,1559.3731430631242
2008,Georgia,9685744,47353,640,17808,26571,387917,100564,247709,39644,628.7511249643304
2008,Hawaii,1288198,3510,26,1085,2036,45944,9404,31424,5116,123.57841348609793
2008,Iowa,3002555,8651,77,1249,6388,73273,16598,52299,4376,371.9980252287108
2008,Idaho,1523816,3680,23,239,2839,31940,6748,23532,1660,248.344010561423
2008,Illinois,12901563,67780,790,24054,38818,378355,78968,266815,32572,1142.813225240328
2008,Indiana,6376792,21525,322,7580,11912,213639,48805,147334,17500,488.80641574882526
2008,Kansas,2802134,11554,113,1681,8534,94882,19651,67826,7405,389.31593697123515
2008,Kentucky,4269245,12690,201,4080,6952,114492,29556,77279,7657,458.018347325724
2008,Louisiana,4410796,29613,544,6241,21578,171179,45524,112091,13564,314.676845463809
2008,Massachusetts,6497967,30137,166,7077,21143,155919,36251,106913,12755,464.519577650682
2008,Maryland,5633597,35393,493,13203,20570,198165,38849,133983,25333,267.1615954700641
2008,Maine,1316456,1572,31,333,829,32433,6559,24695,1179,134.92071273687188
2008,Michigan,10003422,51512,554,13246,33205,295100,74787,184558,35755,1222.15265413299
2008,Minnesota,5220393,13853,110,4179,7759,149517,26558,112764,10195,491.8127804863503
2008,Missouri,5911605,29701,456,7395,20238,216522,45763,150002,20757,568.5371415256071
2008,Mississippi,2938618,8942,236,3079,4669,85488,25506,53730,6252,211.81260532524433
2008,Montana,967440,3013,40,204,2411,26300,3689,20834,1777,175.0355202674467
2008,North Carolina,9222414,43125,599,14323,25907,372763,111556,234480,26727,642.3626528382842
2008,North Dakota,641481,1441,11,73,1026,13029,2336,9782,911,166.31604898997932
2008,Nebraska,1783432,5570,69,1297,3603,51350,8731,38394,4225,280.6354504212573
2008,New Hampshire,1315809,2054,14,421,1234,28387,4266,22714,1407,139.23625254582487
2008,New Jersey,8682661,28351,376,12701,14152,199127,40402,138545,20180,190.35391212135184
2008,New Mexico,1984356,12967,161,2151,9537,75718,20706,46995,8017,374.88807829181496
2008,Nevada,2600167,18973,165,6486,11216,90006,24254,49814,15938,493.4440577746297
2008,New York,19490297,77546,836,31787,42125,388599,65544,297962,25093,807.9167173738007
2008,Ohio,11485910,40436,547,18706,16652,391667,102428,260788,28451,1190.165957549825
2008,Oklahoma,3642361,19359,215,3698,13975,126535,35247,80265,11023,474.0268462610311
2008,Oregon,3790060,9909,87,2656,5983,125169,21115,92677,11377,350.69662377050906
2008,Pennsylvania,12448279,51044,705,18873,27981,300294,58687,219115,22492,978.6122277079094
2008,Rhode Island,1050788,2656,31,880,1463,29895,5766,20926,3203,91.30505562087366
2008,South Carolina,4479800,32746,307,6595,24158,189950,45964,126316,17670,515.7340900395358
2008,South Dakota,804194,2227,37,134,1494,13867,2683,10266,918,214.41883200411627
2008,Tennessee,6214888,44913,412,10804,31619,251089,65093,166793,19203,566.0092584696724
2008,Texas,24326974,123585,1370,37739,76421,969865,230046,654435,85384,2775.608197465236
2008,Utah,2736424,6165,41,1421,3788,92373,14766,70299,7308,428.13801278086993
2008,Virginia,7769089,20031,370,7470,10397,196726,32188,151191,13347,595.9287711232604
2008,Vermont,621270,854,17,93,611,15903,3515,11802,586,41.12841479278944
2008,Washington,6549224,21888,193,6419,12623,249283,53136,167013,29134,653.4927757345512
2008,Wisconsin,5627967,15507,146,5163,9070,155456,27459,116456,11541,441.66967779334334
2008,West Virginia,1814468,5006,67,896,3654,45971,10840,31967,3164,163.80864241987757
2008,Wyoming,532668,1330,12,87,1046,14515,2198,11584,733,66.19423791821562
2009,TOTAL,307006550,1325896,15399,408742,812514,9337060,2203313,6338095,795652,26682.06635027054
2009,Alaska,698473,4424,22,654,3235,20538,3600,15251,1687,232.4935922330097
2009,Alabama,4708708,21194,322,6265,13103,178007,48844,118072,11091,455.3254122118356
2009,Arkansas,2889450,14905,179,2576,10772,109078,34753,68228,6097,606.8213426403321
2009,Arizona,6595778,28128,380,8199,17270,236721,54308,155976,26437,947.559458543797
2009,California,36961664,174934,1972,64093,100156,1009433,230198,615402,163833,2325.858634415799
2009,Colorado,5024748,17022,159,3371,11223,134196,26637,95079,12480,975.5747990781232
2009,Connecticut,3518288,10588,106,4001,5824,82625,15172,59992,7461,150.83256064690028
2009,District of Columbia,599657,8089,145,4404,3390,28495,3696,19267,5532,49.74482426576793
2009,Delaware,885122,5713,41,1680,3597,29685,6943,20836,1906,74.8991614110472
2009,Florida,18537969,113541,1017,30911,76112,712010,181884,479867,50259,1436.3884226373486
2009,Georgia,9829211,42073,566,14631,24553,360985,98606,229216,33163,625.7878591654411
2009,Hawaii,1295178,3550,23,1030,2112,47516,9244,33415,4857,131.0680143034372
2009,Iowa,3007856,8485,38,1201,6356,70080,16419,49757,3904,353.3385725224681
2009,Idaho,1545801,3805,24,254,2952,31220,6682,23066,1472,246.62833518621454
2009,Illinois,12910409,64185,773,22923,36588,353347,77850,248821,26676,1082.5921300783193
2009,Indiana,6423113,21455,312,7347,12175,199907,48880,137190,13837,463.0947983219437
2009,Kansas,2818747,11460,125,1786,8370,90930,19473,65499,5958,374.39110088832484
2009,Kentucky,4314113,11000,184,3642,5643,108914,29880,72938,6096,481.28077539854735
2009,Louisiana,4492076,28878,529,6150,20848,172619,46928,114102,11589,340.10273457728476
2009,Massachusetts,6593587,30503,173,7467,21129,153178,34515,106799,11864,460.0096788385394
2009,Maryland,5699478,33625,440,12007,20022,182295,36905,125771,19619,274.0362061786993
2009,Maine,1318301,1580,26,399,780,31706,6729,23955,1022,133.4967474309418
2009,Michigan,9969727,49825,623,12427,32251,284019,76046,178628,29345,1226.762504392644
2009,Minnesota,5266214,12874,74,3619,7392,139286,25580,105160,8546,487.45322121334107
2009,Missouri,5987580,29513,387,7437,20083,201783,43591,140764,17428,566.4209983189361
2009,Mississippi,2951996,8451,194,2969,4297,87327,29559,52329,5439,219.10886417256486
